MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConference,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
1156,2026,6,4,2604,A,200,GONZ,RJ Broadway Barrett,,McCarthey Athletic Center,Spokane,WA,27,ECU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1157,2026,6,4,2604,A,54,MRSH,AI,,Cam Henderson Center,Huntington,West Virginia,352,JXST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1158,2026,6,4,2604,A,211,UNI,AI,,McLeod Center,Cedar Falls,IA,312,SEMO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1159,2026,6,4,2604,A,79,OKST,AI,,Gallagher-Iba Arena,Stillwater,Oklahoma,300,NIA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1160,2026,6,4,2604,A,250,CHSO,AI,,Buccaneer Field House,Bules Creek,NC,292,SIE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1161,2026,6,4,2604,A,191,JOES,AI,,Hagan Arena,Philadelphia,PA,107,TLNE,kgreene829,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1162,2026,6,4,2604,A,182,DAY,AI,,University of Dayton Arena,Dayton,OH,317,USI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1163,2026,6,4,2604,A,362,MRMK,AI,,Hammel Court,North Andover,MA,366,CHAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1164,2026,6,4,2604,A,301,CAN,AI,,Koessler Athletic Center,Buffalo,NY,306,UMES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1165,2026,6,4,2604,A,123,WAKE,Qupax,,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,North Carolina,316,LIN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1166,2026,6,4,2604,A,286,COR,AI,,Newman Arena,Ithaca,NY,236,HC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1167,2026,6,4,2604,A,11,BALL,Patzekuchen,,Worthen Arena,Muncie,Indiana,249,WEB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1168,2026,6,4,2604,A,232,AMER,AI,,Bender Arena,Washington,DC,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1169,2026,6,4,2604,A,124,WASH,AI,,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,Washington,80,ODU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1170,2026,6,4,2604,A,233,BU,chadbird,,Case Gym,Boston,MA,88,RUTG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1171,2026,6,4,2604,A,269,UNCW,AI,,Trask Coliseum,Wilmington,NC,313,TNST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1172,2026,6,4,2604,A,101,TEX,Matty460,,Moody Center,Austin,Texas,278,NKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1173,2026,6,4,2604,A,84,PNST,AI,,Bryce Jordan Center,University Park,Pennsylvania,180,JMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1174,2026,6,4,2604,A,26,DUKE,kaydennpierce,,Cameron Indoor Stadium,Durham,North Carolina,188,LUC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1175,2026,6,4,2604,A,163,UNH,AI,,Lundholm Gym,Durham,NH,321,FUR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1176,2026,6,4,2604,A,270,STBK,AI,,Island Federal Credit Union Arena,Stony Brook,NY,125,WAST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1177,2026,6,4,2604,A,95,USM,AI,,Reed Green Coliseum,Hattiesburg,Mississippi,71,UNC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1178,2026,6,4,2604,A,121,UVA,Wahoo,,John Paul Jones Arena,Charlottesville,Virginia,187,LAS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1179,2026,6,4,2604,A,259,COFC,CRMO15,,TD Arena,Charleston,SC,113,MASS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1180,2026,6,4,2604,A,138,UCI,subsequent,,Bren Events Center,Irvine,California,46,KENT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1181,2026,6,4,2604,A,326,ETSU,parkerstory26@gmail.com,,Freedom Hall Civic Center,Johnson City,TN,176,BRAD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1182,2026,6,4,2604,A,93,SOCA,AI,,Colonial Life Arena,Columbia,South Carolina,368,SAMO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1183,2026,6,4,2604,A,287,DART,AI,,Leede Arena,Hanover,NH,264,HOF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1184,2026,6,4,2604,A,158,ALB,AI,,SEFCU Arena,Albany,NY,372,HILO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1185,2026,6,4,2604,A,58,MIAO,AI,,Millett Hall,Oxford,Ohio,305,HOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1186,2026,6,4,2604,A,344,ALCN,AI,,Davey Whitney Complex,Lorman,MS,32,FSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1187,2026,6,4,2604,A,131,UMBC,Rocketcan,,Chesapeake Employers Insurance Arena,Baltimore County,Maryland,367,UWG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1188,2026,6,4,2604,A,239,L-MD,imitate214,,Reitz Arena,Baltimore,MD,288,PENN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1189,2026,6,4,2604,A,134,SMC,believer,,University Credit Union Pavilion,Moraga,California,369,MRCY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1190,2026,6,4,2604,A,365,SFNY,AI,,Generoso Pope Athletic Complex,Brooklyn,NY,28,EMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1191,2026,6,4,2604,A,152,EKU,AI,,Alumni Coliseum,Richmond,KY,115,USC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1192,2026,6,4,2604,A,74,NW,Willow,,Welsh–Ryan Arena,Evanston,Illinois,166,UCD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1193,2026,6,4,2604,A,171,LBSU,AI,,Walter Pyramid,Long Beach,CA,82,OREG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1194,2026,6,4,2604,A,359,STO,AI,,Merkert Gymnasium,Easton,MA,310,SCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1195,2026,6,4,2604,A,280,PFW,AI,,Hilliard Gates Sports Center,Fort Wayne,IN,51,LT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1196,2026,6,4,2604,A,333,UIW,AI,,McDermott Center,San Antonio,TX,203,PEPP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1197,2026,6,4,2604,A,67,NEB,alexfall862,,Pinnacle Bank Arena,Lincoln,Nebraska,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1198,2026,6,4,2604,A,322,SAM,AI,,Pete Hanna Center,Homewood,AL,172,CSUB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1199,2026,6,4,2604,A,194,CREI,AI,,CHI Health Center Omaha,Omaha,NE,281,RMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1200,2026,6,4,2604,A,47,UKEN,Ezaco,,Rupp Arena,Lexington,Kentucky,13,BOIS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1201,2026,6,4,2604,A,68,NEV,AI,,Lawlor Events Center,Reno,Nevada,33,FRES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1202,2026,6,4,2604,A,89,SDSU,EmeraldSeasSunshine,,Viejas Arena,San Diego,California,85,PITT,Matt Kaiser,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1203,2026,6,4,2604,A,104,TTU,AI,,United Supermarkets Arena,Lubbock,Texas,122,VT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1204,2026,6,4,2604,A,293,IONA,AI,,Hynes Athletic Center,New Rochelle,NY,323,CIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1205,2026,6,4,2604,A,364,UOG,AI,,Calvo Field House,Mangilao,GM,268,TOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1206,2026,6,4,2604,A,220,SDAK,AI,,Sanford Coyote Sports Center,Vermillion,SD,318,TNTC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1207,2026,6,4,2604,A,197,SJU,SyndaKyt,,Madison Square Garden[d],Queens,NY,238,LEH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1208,2026,6,4,2604,A,251,WEBB,AI,,Paul Porter Arena,Boiling Springs,NC,137,SBON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1209,2026,6,4,2604,A,353,HART,AI,,Chase Arena,West Hartford,CT,376,HPU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1210,2026,6,4,2604,A,230,UTU,AI,,Burns Arena,St. George,UT,319,LR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1211,2026,6,4,2604,A,141,FGCU,AI,,Alico Arena,Fort Myers,Florida,276,IUI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1212,2026,6,4,2604,A,52,LOU,AI,,KFC Yum! Center,Louisville,Kentucky,340,HCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1213,2026,6,4,2604,A,266,NCAT,AI,,Corbett Sports Center,Greensboro,NC,332,NWST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1214,2026,6,4,2604,A,356,SHU,AI,,William H. Pitt Center,Fairfield,CT,219,STMN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1215,2026,6,4,2604,A,237,LAF,AI,,Kirby Sports Center,Easton,PA,260,DEL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1216,2026,6,4,2604,A,208,ILST,Ape,,CEFCU Arena,Normal,IL,165,UV,iToxickiddy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1217,2026,6,4,2604,A,235,COLG,AI,,Cotterell Court,Hamilton,NY,346,AAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1218,2026,6,4,2604,A,37,GT,AI,,Hank McCamish Pavilion,Atlanta,Georgia,53,LSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1219,2026,6,4,2604,A,12,BAYL,Vivid,,Ferrell Center,Waco,Texas,42,IOWA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1220,2026,6,4,2604,A,204,SF,banana,,The Sobrato Center,San Francisco,CA,354,CHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1221,2026,6,4,2604,A,111,UCLA,jmjacobs,,Pauley Pavilion,Los Angeles,California,168,UCR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1222,2026,6,4,2604,A,282,WRST,AI,,Nutter Center,Fairborn,OH,151,CARK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1223,2026,6,4,2604,A,338,LAM,AI,,Montagne Center,Beaumont,TX,303,NORF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1224,2026,6,4,2604,A,118,UTAH,SageBow,,Jon M. Huntsman Center,Salt Lake City,Utah,373,JRU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1225,2026,6,4,2604,A,144,PORT,AI,,Chiles Center,Portland,Oregon,254,PRE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1226,2026,6,4,2604,A,273,CLEV,AI,,Wolstein Center,Cleveland,OH,335,ETAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1227,2026,6,4,2604,A,240,EWU,David VanHousen,,Reese Court,Cheney,WA,50,ULM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1228,2026,6,4,2604,A,59,MICH,fjames92,,Crisler Center,Ann Arbor,Michigan,8,ARST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1229,2026,6,4,2604,A,324,WOF,WappyNemoberry,,Jerry Richardson Indoor Stadium,Spartanburg,SC,160,BRY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1230,2026,6,4,2604,A,205,SCU,chaserck,,Leavey Center,Santa Clara,CA,361,LIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1231,2026,6,4,2604,A,363,CCSU,AI,,William H. Detrick Gymnasium,New Britain,CT,83,ORST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1232,2026,6,4,2604,A,201,LMU,AI,,Gersten Pavilion,Los Angeles,CA,227,TAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1233,2026,6,4,2604,A,39,UHOU,Mahrowkeen,,Fertitta Center,Houston,Texas,69,UNM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1234,2026,6,4,2604,A,377,USPF,AI,,Vodafone Arena,Suva,FI,116,UTEP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1235,2026,6,4,2604,A,169,UCSD,kyletrask11,,RIMAC Arena,San Diego,CA,248,SSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1236,2026,6,4,2604,A,15,BGSU,PoopyRhinoPickle,,Stroh Center,Bowling Green,Ohio,147,SHSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1237,2026,6,4,2604,A,44,KANS,bundy,,Allen Fieldhouse,Lawrence,Kansas,261,DREX,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1238,2026,6,4,2604,A,347,UAPB,AI,,K. L. Johnson Complex,Pine Bluff,AR,174,CSUN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1239,2026,6,4,2604,A,34,UGA,Sarge,,Stegeman Coliseum,Athens,Georgia,76,OHIO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1240,2026,6,4,2604,A,3,BAMA,thatfunk,,Coleman Coliseum,Tuscaloosa,Alabama,341,GRAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1241,2026,6,4,2604,A,185,GMU,AI,,EagleBank Arena,Fairfax,VA,336,AMCC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1242,2026,6,4,2604,A,307,MORG,AI,,Talmadge L. Hill Field House,Baltimore,MD,223,ACU,ArmTheSharks,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1243,2026,6,4,2604,A,63,MSST,AI,,Humphrey Coliseum,Starkville,Mississippi,271,W&M,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1244,2026,6,4,2604,A,75,ND,Tarheelguy43,,Edmund P. Joyce Center,South Bend,Indiana,78,OKLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1245,2026,6,4,2604,A,258,WIN,AI,,Winthrop Coliseum,Rock Hill,SC,224,CBU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1246,2026,6,4,2604,A,255,RAD,AI,,Dedmon Center,Radford,VA,225,SUU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1247,2026,6,4,2604,A,257,UPST,Viselli,,G. B. Hodge Center,Spartanburg,SC,358,FDU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1248,2026,6,4,2604,A,126,WVU,smackemz3,,WVU Coliseum,Morgantown,West Virginia,216,UND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1249,2026,6,4,2604,A,18,CAL,AI,,Haas Pavilion,Berkeley,California,207,INST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1250,2026,6,4,2604,A,128,WMU,Jieret,,University Arena,Kalamazoo,Michigan,328,MER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1251,2026,6,4,2604,A,132,WICH,AI,,Charles Koch Arena[b],Wichita,Kansas,143,UNOM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1252,2026,6,4,2604,A,370,NH,AI,,The Jeffrey P. Hazell Center,West Haven,CT,77,OHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1253,2026,6,4,2604,A,242,IDST,alexfall862,,Holt Arena,Pocatello,ID,156,QUOC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1254,2026,6,4,2604,A,186,GW,AI,,Charles E. Smith Center,Washington,DC,213,VAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1255,2026,6,4,2604,A,178,UIC,AI,,Credit Union 1 Arena,Chicago,IL,314,MORE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1256,2026,6,4,2604,A,153,LIP,AI,,Allen Arena,Nashville,TN,55,UMD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1257,2026,6,4,2604,A,91,SMU,AI,,Moody Coliseum,University Park,Texas,209,MOST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1258,2026,6,4,2604,A,157,STET,AI,,Edmunds Center,DeLand,FL,226,SFA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1259,2026,6,4,2604,A,16,BUFF,AI,,Alumni Arena,Buffalo,New York,142,JU,Ricky Campbell,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1260,2026,6,4,2604,A,38,HAWI,AI,,Stan Sheriff Center,Honolulu,Hawai'i,81,MISS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1261,2026,6,4,2604,A,100,TENN,tsweezy,,Thompson–Boling Arena,Knoxville,Tennessee,105,TLDO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1262,2026,6,4,2604,A,114,UNLV,stevo,,Thomas & Mack Center,Las Vegas[n 6],Nevada,29,FIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1263,2026,6,4,2604,A,61,MTSU,AI,,Murphy Center,Murfreesboro,Tennessee,155,UNF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1264,2026,6,4,2604,A,145,SEAU,AI,,Climate Pledge Arena,Seattle,Washington,159,BING,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1265,2026,6,4,2604,A,299,SPU,AI,,Yanitelli Center,Jersey City,NJ,371,GSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1266,2026,6,4,2604,A,43,IAST,curtismc,,Hilton Coliseum,Ames,Iowa,337,NICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1267,2026,6,4,2604,A,275,UWGB,AI,,Resch Center,Green Bay,WI,65,NAVY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1268,2026,6,4,2604,A,1,USAF,Naph,,Cadet Field House,Colorado Springs,Colorado,25,CSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1269,2026,6,4,2604,A,62,MINN,AI,,Williams Arena,Minneapolis,Minnesota,244,MTST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1270,2026,6,4,2604,A,206,HALL,AI,,Prudential Center,South Orange,New Jersey,325,UTC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1271,2026,6,4,2604,A,73,NIU,AI,,Convocation Center,DeKalb,Illinois,164,NJIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1272,2026,6,4,2604,A,57,MIAF,Dearden,,Watsco Center,Coral Gables,Florida,36,GAST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1273,2026,6,4,2604,A,267,NE,AI,,Matthews Arena,Boston,MA,184,FOR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1274,2026,6,4,2604,A,274,DETM,AI,,Calihan Hall,Detroit,MI,148,KNSW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1275,2026,6,4,2604,A,348,FAMU,AI,,Al Lawson Center,Tallahassee,FL,10,AUB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1276,2026,6,4,2604,A,9,ARMY,DarkTaker,,Christl Arena,West Point,New York,130,WYOM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1277,2026,6,4,2604,A,285,COLU,AI,,Levien Gymnasium,New York,NY,378,UWF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1278,2026,6,4,2604,A,342,BCU,AI,,Moore Gymnasium,Daytona Beach,FL,217,NDSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1279,2026,6,4,2604,A,190,RICH,AI,,Robins Center,Richmond,VA,256,UNCA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1280,2026,6,4,2604,A,41,IND,Piercewise1,,Simon Skjodt Assembly Hall,Bloomington,Indiana,181,DAV,Mightydog135,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1281,2026,6,4,2604,A,4,APST,AI,,George M. Holmes Convocation Center,Boone,North Carolina,331,MCN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1282,2026,6,4,2604,A,193,BUT,Benniebillracks5 ,,Hinkle Fieldhouse,Indianapolis,IN,243,MONT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1283,2026,6,4,2604,A,35,GASO,AI,,Hanner Fieldhouse,Statesboro,Georgia,247,PRST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1284,2026,6,4,2604,A,221,WIU,AI,,Western Hall,Macomb,IL,135,VCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1285,2026,6,4,2604,A,110,UCF,Wooden,,Addition Financial Arena,Orlando,Florida,253,LONG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1286,2026,6,4,2604,A,90,SJSU,Chandler1,,Provident Credit Union Event Center,San Jose,California,350,TXSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1287,2026,6,4,2604,A,195,MARQ,Newkbomb,,Fiserv Forum,Milwaukee,WI,295,MAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1288,2026,6,4,2604,A,17,BYU,Bellwood,,Marriott Center,Provo,Utah,2,AKRN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1289,2026,6,4,2604,A,119,UTST,Ewade,,Smith Spectrum,Logan,Utah,298,RID,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1290,2026,6,4,2604,A,97,CUSE,Diesel.be,,JMA Wireless Dome,Syracuse,New York,296,QUIN,dotNectar,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1291,2026,6,4,2604,A,120,VAND,AI,,Memorial Gymnasium,Nashville,Tennessee,189,URI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1292,2026,6,4,2604,A,6,AZST,thornily,,Desert Financial Arena,Tempe,Arizona,19,CMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1293,2026,6,4,2604,A,109,UAB,AI,,Bartow Arena,Birmingham,Alabama,283,YSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1294,2026,6,4,2604,A,360,SFPA,TCM12,,DeGol Arena,Loretto,PA,66,NCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
