id,player_id,first_name,last_name,position,archetype,team_id,team_abbr,age,year,state,country,height,stars,overall,finishing,shooting2,shooting3,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,potential,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,personality,free_agency,recruiting_bias,work_ethic,academic_bias,is_redshirt,is_redshirting,has_graduated,has_progressed,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,relative_id,notes,relative_type,created_at,updated_at,deleted_at,defense
10906,10906,Ka,Mehta,SF,,219,STMN,19,1,Iowa,USA,6-6,1,39,9,11,6,4,3,13,7,7,C-,43,31,1,0,41,0,0,0,,,0,0,Average,Average,Average,Average,"Teacher's Pet",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:34:55.439","2025-12-11 23:34:55.439",NULL,0
10907,10907,William,Klatt,SG,,270,STBK,19,1,"North Carolina",USA,5-10,1,45,4,14,17,10,13,6,5,14,B,54,31,1,0,62,0,0,0,,,0,0,Average,Loyal,"Prefers to play in a different state",Average,"Never Studies",0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:43:16.032","2025-12-11 23:43:16.032",NULL,0
10908,10908,Kenneth,Lang,PG,,107,TLNE,19,1,"Puerto Rico",USA,6-4,4,63,9,14,9,3,18,14,11,18,C+,53,36,18,0,44,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,0,1,1,0,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:13:41.087","2025-12-19 10:00:09.282",NULL,0
10909,10909,Luis,Stark,PG,,139,SDST,19,1,Mississippi,USA,6-3,4,62,16,16,9,10,19,6,7,14,F,54,38,15,26,3,0,0,0,,,0,0,Average,"Hometown hero","Prefers to be close to home",Average,Average,0,0,0,1,1,0,1,0,1,0,1,0,4,4.527607840613767,5.4080711393606276,1.6596000955636256,PG,,,26,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:20:03.008","2025-12-13 10:00:41.123",NULL,0
10910,10910,Bennett,Harrison,SG,,52,LOU,19,1,Nebraska,USA,6-5,4,65,18,7,14,13,13,12,15,7,C,80,38,14,0,54,0,0,0,,,0,0,Cooperative,Average,Average,Average,Average,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:03:49.450","2025-12-11 23:03:49.450",NULL,0
10911,10911,Kavita,Smith,SG,,182,DAY,19,1,,Ukraine,5-10,3,61,15,6,10,8,14,12,18,6,A,44,26,5,0,79,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,1,1,1,0,1,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:28:13.408","2025-12-11 23:28:13.408",NULL,0
10912,10912,Paul,Liu,PF,,222,GCU,19,1,,Japan,6-5,3,60,14,3,9,10,11,14,11,18,C+,47,31,4,0,61,0,0,0,,,0,0,Uncooperative,Average,Average,Average,"Skips classes often",0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:35:24.183","2025-12-11 23:35:24.183",NULL,0
10913,10913,Brian,Watts,PG,,334,SELA,19,1,"Rhode Island",USA,5-10,2,46,3,16,13,4,8,18,3,10,B-,85,38,4,0,45,0,0,0,,,0,0,Average,Average,Average,Average,"Naturally book smart",0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:54:13.216","2025-12-11 23:54:13.216",NULL,0
10914,10914,James,Leger,SG,,109,UAB,19,1,"New Mexico",USA,5-10,1,41,6,4,15,8,12,3,14,8,A-,13,27,1,0,68,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:14:02.774","2025-12-11 23:14:02.774",NULL,0
10915,10915,Joseph,Tetley,SF,,185,GMU,19,1,,Hungary,6-6,1,42,9,10,9,14,4,11,3,11,C+,41,32,1,0,50,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,231,UVU,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:36:56.375","2026-02-11 16:05:13.339",NULL,0
10916,10916,William,Belles,SF,,54,MRSH,19,1,Hawaii,USA,6-5,3,56,12,8,15,9,18,7,10,9,F,55,32,8,0,19,0,0,0,,,0,0,Average,Average,"Prefers to play for a specific coach",Average,"Borderline failing",0,0,0,1,0,1,0,1,1,0,1,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:04:09.603","2025-12-11 23:04:09.603",NULL,0
10917,10917,Omar,Khan,SG,,157,STET,19,1,"North Carolina",USA,6-5,3,59,18,19,11,9,6,14,3,13,C-,42,38,6,0,39,0,0,0,,,0,0,Popular,Average,Average,Average,Average,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:23:29.881","2025-12-11 23:23:29.881",NULL,0
10918,10918,Ben,Bina,SG,,62,MINN,19,1,Vermont,USA,5-10,3,58,10,14,18,3,11,16,8,12,D-,25,36,7,0,36,0,0,0,,,0,0,Average,Average,Legacy,Average,Average,0,0,0,1,0,1,1,0,0,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:05:34.273","2025-12-11 23:05:34.273",NULL,0
10919,10919,Henry,Huynh,PG,,272,CAMP,19,1,"North Carolina",USA,6-1,2,47,7,6,13,6,18,8,9,3,D,52,25,2,0,35,0,0,0,,,0,0,Average,Average,"Prefers to play for a specific coach",Average,Average,0,0,0,1,0,1,1,0,1,1,0,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:43:37.997","2025-12-11 23:43:37.997",NULL,0
10920,10920,Daniel,Guinn,SF,,274,DETM,19,1,Nebraska,USA,6-8,3,58,14,15,7,5,15,7,14,13,A+,75,28,5,0,97,0,0,0,,,0,0,Average,"Drafted team discount",Average,Complacent,Average,0,0,0,1,1,0,0,0,1,0,1,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:43:56.055","2025-12-11 23:43:56.055",NULL,0
10921,10921,Abraham,Santillan,SG,,174,CSUN,19,1,Utah,USA,5-10,1,33,3,10,16,12,5,8,8,3,D+,42,29,1,0,32,0,0,0,,,0,0,Average,Adversarial,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:26:43.786","2025-12-11 23:26:43.786",NULL,0
10922,10922,Bradley,Edwards,SG,,190,RICH,19,1,Idaho,USA,6-2,3,55,6,15,10,11,20,7,11,10,B+,81,29,8,0,60,0,0,0,,,0,0,Average,Average,"Prefers to play for a team with a rich history",Average,Average,0,0,0,1,1,1,0,1,1,0,0,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:29:47.078","2025-12-11 23:29:47.078",NULL,0
10923,10923,Said,Pamintuan,PG,,180,JMU,19,1,Ohio,USA,6-2,2,46,12,5,10,8,18,7,2,3,B,54,37,3,0,52,0,0,0,,,0,0,Average,Average,Average,Average,"Takes AP classes",0,0,0,1,0,1,0,1,1,1,0,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:27:51.491","2025-12-11 23:27:51.491",NULL,0
10924,10924,Thomas,Harrington,SG,,101,TEX,19,1,Illinois,USA,6-4,3,61,11,15,11,8,13,14,13,11,F,63,34,7,0,30,0,0,0,,,0,0,Eccentric,Average,Average,Average,Average,0,0,0,1,0,1,0,1,1,1,0,0,4,0,0,0,,,,0,0,0,0,154,UNA,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:23:02.197","2026-01-30 00:55:35.840",NULL,0
10925,10925,Lee,Thompson,SF,,133,USD,19,1,Virginia,USA,6-5,3,61,17,3,18,10,14,7,13,13,B,46,29,3,0,53,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,1,0,1,0,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:18:38.528","2025-12-11 23:18:38.528",NULL,0
10926,10926,William,Cook,PG,,297,MRST,19,1,Wyoming,USA,5-10,3,59,18,12,19,14,13,3,5,16,A,61,34,3,22,87,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,0,1,1,0,1,0,0,1,4,4.072279740465988,3.6397577481711245,2.587266307384016,PG,SG,,11,11,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:47:55.994","2025-12-13 10:00:59.170",NULL,0
10927,10927,Brandon,Pena,PG,,0,,19,1,Massachusetts,USA,6-0,3,53,9,12,4,13,16,10,13,5,F,55,28,4,0,30,0,0,0,,,0,0,Average,Average,Average,"Center of Attention","Seeks out tutoring",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,220,SDAK,NULL,NULL,2,Low,,0,0,,0,"2025-12-11 23:35:05.469","2025-12-17 17:20:04.262",NULL,0
10928,10928,Michael,Scurry,SG,,256,UNCA,19,1,,Ukraine,5-10,2,50,4,8,14,5,14,13,7,13,B,52,35,3,0,81,0,0,0,,,0,0,Average,"Wants extensions",Legacy,"Skips Leg Day",Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:41:00.100","2025-12-11 23:41:00.100",NULL,0
10929,10929,Bradley,Mcqueen,SF,,24,COLO,19,1,Ohio,USA,6-8,4,64,9,14,10,18,12,16,17,10,C-,48,26,10,10,47,0,0,0,,,0,0,Abrasive,Average,"Prefers to play in a different state",Average,"Class Clown",0,0,0,1,1,1,0,1,0,1,1,1,6,0,2,0,SF,,,10,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:42:13.559","2026-01-14 19:55:42.624",NULL,0
10930,10930,Gary,Anderson,C,,159,BING,19,1,"New Hampshire",USA,7-0,2,46,8,9,15,13,6,12,11,6,F,75,37,3,0,22,0,0,0,,,0,0,Average,Average,Average,"Film Room Genius","More likely to get academic probation",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:23:51.914","2025-12-11 23:23:51.914",NULL,0
10931,10931,Manuel,Martinez,C,,195,MARQ,19,1,Wisconsin,USA,7-0,4,63,13,9,9,12,10,15,18,13,B+,45,35,8,0,78,0,0,0,,,0,0,Average,"Hometown hero",Average,Average,Average,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:30:48.658","2025-12-13 10:00:46.327",NULL,0
10932,10932,Robert,Scott,PG,,31,FAU,19,1,Alabama,USA,6-3,1,44,5,16,15,3,5,13,8,12,B-,18,34,1,0,75,0,0,0,,,0,0,Average,Average,Average,"Trolls on Discord",Average,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:43:34.662","2025-12-11 22:43:34.662",NULL,0
10933,10933,Jie,Taplin,SF,,226,SFA,19,1,,Senegal,6-5,2,48,4,17,8,5,9,14,7,15,A,6,31,3,0,95,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:36:07.539","2025-12-11 23:36:07.539",NULL,0
10934,10934,Juan,Morales,SG,,368,SAMO,19,1,"American Samoa",USA,6-3,3,57,13,7,13,9,17,10,5,12,C,41,32,2,0,49,0,0,0,,,0,0,Average,"Hometown hero",Average,Average,"Teacher's Pet",0,0,0,1,0,0,0,1,1,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-12 00:00:04.519","2025-12-12 00:00:04.519",NULL,0
10935,10935,Kevin,Brown,SF,,288,PENN,19,1,Utah,USA,6-5,1,45,7,3,12,7,15,9,4,10,C-,27,35,1,0,47,0,0,0,,,0,0,Perfectionist,Average,Average,Average,Average,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:46:17.451","2025-12-11 23:46:17.451",NULL,0
10936,10936,Aaron,Haines,PF,,109,UAB,19,1,Kansas,USA,6-7,1,35,7,4,13,12,6,7,7,6,B,53,32,1,0,56,0,0,0,,,0,0,Cooperative,Average,"Prefers to be close to home",Lazy,"Frequent visits to the principal",0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:14:03.542","2025-12-11 23:14:03.542",NULL,0
10937,10937,Heng,Sanantonio,SG,,13,BOIS,19,1,,Israel,5-11,3,57,13,8,6,6,15,7,16,16,C+,53,28,5,13,49,0,0,0,,,0,0,Average,Adversarial,"Prefers to play for a team with a rich history",Average,Average,0,0,0,1,0,0,0,0,0,1,1,1,3,3.297843763664804,1.6048809192951452,2.7075589711367525,PG,,,13,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:40:19.878","2026-02-14 22:00:36.697",NULL,0
10938,10938,Philip,Lee,SG,,89,SDSU,19,1,Idaho,USA,6-0,2,52,9,16,4,4,11,11,11,15,A+,43,34,1,0,88,0,0,0,,,0,0,Average,Average,"Prefers to be close to home",Average,Average,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,,,,0,0,0,0,170,CSUF,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:25:52.390","2026-01-14 16:08:50.321",NULL,0
10939,10939,Christopher,Alonzo,SF,,346,AAMU,19,1,Indiana,USA,6-5,2,52,13,10,18,5,3,11,9,19,F,51,31,3,0,2,0,0,0,,,0,0,Abrasive,Average,Average,Average,Average,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:56:13.240","2025-12-11 23:56:13.240",NULL,0
10940,10940,Kenneth,Drammeh,SG,,362,MRMK,19,1,"Rhode Island",USA,5-10,2,51,11,18,13,10,16,6,3,8,A+,49,29,2,0,79,0,0,0,,,0,0,Average,Loyal,"Prefers to be close to home",Average,Average,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:58:59.152","2025-12-11 23:58:59.152",NULL,0
10941,10941,Joe,Helgen,SG,,19,CMU,19,1,Missouri,USA,5-11,3,56,3,14,15,16,16,10,14,10,C+,48,35,1,35,46,0,0,0,,,0,0,Average,"Hometown hero",Legacy,Average,"Skips classes often",0,0,0,1,0,0,0,1,1,0,1,0,3,2.210942157923622,7.552688049690817,4.658441391336616,SG,SF,,29,6,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:41:20.623","2026-02-14 22:00:53.136",NULL,0
10942,10942,Mitchell,Tyson,SG,,12,BAYL,19,1,Pennsylvania,USA,6-0,5,68,13,9,11,4,15,18,11,18,C+,44,32,21,32,42,0,0,0,,,0,0,Average,Average,Average,Average,"Wants to finish degree",0,0,0,1,1,1,1,0,1,1,0,1,6,7.810587929333534,5.776721103340262,4.518115839592299,SF,SG,,27,5,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 21:24:17.939","2025-12-12 10:00:10.361",NULL,0
10943,10943,Raymond,Bradley,SF,,349,ALST,19,1,Montana,USA,6-7,2,47,6,11,14,10,7,14,8,10,C-,54,30,2,0,51,0,0,0,,,0,0,Average,Average,Average,Average,"Sits at the front of the class",0,0,0,1,0,0,0,1,0,1,1,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:56:44.441","2025-12-11 23:56:44.441",NULL,0
10944,10944,Steve,Bigford,SG,,35,GASO,19,1,Idaho,USA,6-1,1,43,13,7,5,3,10,11,2,7,C,47,36,1,0,44,0,0,0,,,0,0,Average,"Drafted team discount",Average,Average,Studious,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:44:13.809","2025-12-11 22:44:13.809",NULL,0
10945,10945,Patrick,Mcgarty,SF,,176,BRAD,19,1,,Serbia,6-8,3,58,8,18,10,10,11,12,16,14,C,29,32,1,0,44,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,1,0,0,0,1,1,1,5,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:27:08.808","2025-12-11 23:27:08.808",NULL,0
10946,10946,Rong,Thein,SG,,265,MONM,19,1,"South Dakota",USA,5-10,3,59,13,12,14,5,14,12,7,13,A+,27,29,1,0,87,0,0,0,,,0,0,Reliable,Loyal,Open-Minded,Average,Average,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:42:27.941","2025-12-11 23:42:27.941",NULL,0
10947,10947,William,Reisinger,PG,,291,YALE,19,1,Georgia,USA,5-11,3,55,12,14,13,11,13,5,13,14,F,53,27,6,0,19,0,0,0,,,0,0,Average,Adversarial,"Prefers to play for a team with a rich history","Film Room Genius",Average,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:46:40.822","2025-12-11 23:46:40.822",NULL,0
10948,10948,John,Barnett,C,,33,FRES,19,1,Kentucky,USA,6-10,3,57,18,7,13,3,5,17,9,11,D+,9,27,6,0,45,0,0,0,,,0,0,Outgoing,Average,Average,"Gym Rat",Average,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:43:56.974","2025-12-11 22:43:56.974",NULL,0
10949,10949,Abdul,Lor,SG,,133,USD,19,1,"New York",USA,6-2,3,61,13,8,14,17,9,16,6,14,C-,49,38,6,0,42,0,0,0,,,0,0,Average,Average,Average,Average,"More likely to get academic probation",0,0,0,1,0,0,0,1,0,1,1,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:18:39.325","2025-12-11 23:18:39.325",NULL,0
10950,10950,Gabriel,Lumbang,PG,,328,MER,19,1,"North Carolina",USA,6-0,1,34,7,7,11,14,7,7,2,4,B,43,30,1,0,68,0,0,0,,,0,0,Average,"Drafted team discount",Average,Average,"Has other priorities",0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:53:14.038","2025-12-11 23:53:14.038",NULL,0
10951,10951,Jeffrey,Carlson,SF,,281,RMU,19,1,Maryland,USA,6-5,3,59,5,13,17,4,18,12,12,15,C,51,25,9,0,52,0,0,0,,,0,0,Average,"Wants extensions",Average,Average,Average,0,0,0,1,1,1,0,0,1,0,0,1,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:45:08.040","2025-12-11 23:45:08.040",NULL,0
10952,10952,Paul,Pearson,SF,,143,UNOM,19,1,Nebraska,USA,6-7,1,44,12,14,11,4,9,9,5,5,D,52,34,1,0,32,0,0,0,,,0,0,Average,"Wants extensions",Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:20:54.125","2025-12-11 23:20:54.125",NULL,0
10953,10953,Robert,Beyer,SG,,332,NWST,19,1,"North Dakota",USA,5-10,1,43,6,19,16,7,10,7,2,10,B-,94,31,1,0,49,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,1,0,0,1,1,0,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:53:52.042","2025-12-11 23:53:52.042",NULL,0
10954,10954,Roy,Eberth,SG,,216,UND,19,1,Montana,USA,6-5,2,52,12,16,11,4,7,12,8,14,C+,41,29,4,0,46,0,0,0,,,0,0,Average,Average,"Prefers to be close to home",Loud,Average,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:34:19.270","2025-12-11 23:34:19.270",NULL,0
10955,10955,Curtis,Westling,SG,,291,YALE,19,1,Oklahoma,USA,6-5,1,36,3,7,10,11,6,9,10,8,F,46,27,1,0,22,0,0,0,,,0,0,Focused,Average,"Prefers to play for a team where he can start immediately","Streams too much",Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:46:43.164","2025-12-11 23:46:43.164",NULL,0
10956,10956,Shawn,Wintrow,PG,,92,USA,19,1,"New Jersey",USA,5-10,3,58,12,9,14,6,19,9,7,11,C,50,27,10,0,52,0,0,0,,,0,0,Average,"Drafted team discount",Average,Average,Average,0,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:10:46.784","2025-12-11 23:10:46.784",NULL,0
10957,10957,Brett,Kilker,SG,,48,LU,19,1,"New York",USA,6-3,1,44,7,5,5,8,14,12,2,8,D+,31,36,1,0,47,0,0,0,,,0,0,Average,"Wants extensions","Prefers to play for an up-and-coming team",Average,"Naturally book smart",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 22:46:41.354","2025-12-11 22:46:41.354",NULL,0
10958,10958,Eddy,Castellanos,SG,,321,FUR,19,1,Connecticut,USA,5-11,1,45,9,11,15,14,9,8,3,9,D-,44,26,1,0,24,0,0,0,,,0,0,Average,Average,"Prefers to play in a different state",Average,"Wants to finish degree",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:51:54.949","2025-12-11 23:51:54.949",NULL,0
10959,10959,Eddie,Hines,SG,,181,DAV,19,1,California,USA,5-10,3,61,18,9,16,12,15,10,4,9,D,43,27,13,0,46,0,0,0,,,0,0,Average,"Drafted team discount","Prefers to play for a specific coach",Average,Average,0,0,0,1,1,1,1,1,0,1,0,1,6,0,0,0,,,,0,0,0,0,167,UCSB,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:25:20.864","2026-01-21 16:11:59.710",NULL,0
10960,10960,Joshua,Chait,SG,,184,FOR,19,1,Washington,USA,5-10,2,51,8,12,10,7,15,8,12,10,C,46,29,5,0,47,0,0,0,,,0,0,Motivational,Loyal,Average,Average,"Values academics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:28:34.023","2025-12-11 23:28:34.023",NULL,0
10961,10961,Steve,Hernandez,SG,,59,MICH,19,1,,"South Korea",6-5,2,50,4,14,15,7,17,13,5,4,A+,52,31,4,31,93,0,0,0,,,0,0,Reserved,Average,Open-Minded,Quiet,Average,0,0,0,1,1,0,0,0,1,0,0,0,2,1.7202230877886389,7.891368445805959,7.616958214708456,SG,SF,,23,8,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:05:04.173","2025-12-13 10:00:09.451",NULL,0
10962,10962,Donald,Kuhn,PF,,233,BU,19,1,"New Hampshire",USA,6-6,1,38,7,4,3,9,7,14,6,4,A,9,32,1,0,75,0,0,0,,,0,0,Focused,Average,Average,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:37:14.388","2026-02-14 10:00:01.963",NULL,0
10963,10963,Balwinder,Qureshi,PF,,137,SBON,19,1,,Taiwan,6-6,1,42,18,13,2,8,4,4,7,12,B,17,33,1,0,53,0,0,0,,,0,0,Average,Loyal,Legacy,Average,"Sits at the front of the class",0,0,0,1,0,0,1,1,0,0,0,1,3,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:19:30.413","2025-12-11 23:19:30.413",NULL,0
10964,10964,William,Berry,PG,,181,DAV,19,1,Hawaii,USA,6-0,3,53,6,12,14,9,20,11,4,7,A+,45,36,2,0,92,0,0,0,,,0,0,Average,"Wants extensions",Average,Average,"Sits at the front of the class",0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:28:05.084","2025-12-13 10:00:44.962",NULL,0
10965,10965,Alfonso,Suarez,SF,,310,SCST,19,1,Florida,USA,6-7,2,49,9,11,12,13,6,12,8,12,D+,62,34,5,0,49,0,0,0,,,0,0,Average,Loyal,Open-Minded,Average,Average,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:50:09.709","2025-12-11 23:50:09.709",NULL,0
10966,10966,James,Stokes,PF,,367,UWG,19,1,,Ukraine,6-8,1,41,8,8,11,6,7,8,13,8,B-,52,27,1,0,45,0,0,0,,,0,0,Average,Average,"Prefers to play for an up-and-coming team",Average,Average,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:59:47.043","2025-12-11 23:59:47.043",NULL,0
10967,10967,Sangeeta,Rivera,PG,,366,CHAM,19,1,Hawaii,USA,6-4,3,53,15,11,9,9,15,9,3,7,F,43,29,5,0,24,0,0,0,,,0,0,Average,Average,Average,"Streams too much","Less likely to get academic probation",0,0,0,1,1,1,1,1,1,0,0,1,6,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:59:35.555","2025-12-11 23:59:35.555",NULL,0
10968,10968,Travis,Ballard,SG,,116,UTEP,19,1,,Belgium,5-10,2,47,3,11,19,17,10,11,7,9,A+,48,29,1,0,80,0,0,0,,,0,0,Average,Average,Average,Average,Average,0,0,0,1,1,1,0,1,0,1,0,0,4,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,,0,0,,0,"2025-12-11 23:15:27.045","2025-12-11 23:15:27.045",NULL,0
