GameID,Season,Week,Letter,Match Type,Home Team Rank,Home Team,Away Team,AwayTeamRank,Conference Game,Neutral Site,Invitational,Conference Tournament,CBI,NIT,Tournament,National Champ,Listed Coach,Other Coach,Arena,City,State,GameTitle,Info,NextGameID,HoA
17464,2025,10,B,CONF,,RICE,UTSA,,1,0,0,0,0,0,0,0,AI,AI,Tudor Fieldhouse,Houston,TX,,,0,
17465,2025,10,B,CONF,,RMU,NKU,,1,0,0,0,0,0,0,0,AI,AI,UPMC Events Center,Moon Township,PA,,,0,
17466,2025,10,B,CONF,,SBON,URI,,1,0,0,0,0,0,0,0,AI,AI,Reilly Center,Olean,NY,,,0,
17467,2025,10,B,CONF,,SCU,PEPP,,1,0,0,0,0,0,0,0,AI,AI,Leavey Center,Santa Clara,CA,,,0,
17468,2025,10,B,CONF,,SELA,ETAM,,1,0,0,0,0,0,0,0,AI,AI,University Center,Hammond,LA,,,0,
17469,2025,10,B,CONF,,SEMO,TNTC,,1,0,0,0,0,0,0,0,AI,AI,Show Me Center,Cape Girardeau,MO,,,0,
17470,2025,10,B,CONF,,SF,LMU,,1,0,0,0,0,0,0,0,AI,AI,The Sobrato Center,San Francisco,CA,,,0,
17471,2025,10,B,CONF,,SHU,RID,,1,0,0,0,0,0,0,0,AI,AI,William H. Pitt Center,Fairfield,CT,,,0,
17472,2025,10,B,CONF,,SIUE,USI,,1,0,0,0,0,0,0,0,AI,AI,Vadalabene Center,Edwardsville,IL,,,0,
17473,2025,10,B,CONF,,SLU,RICH,,1,0,0,0,0,0,0,0,AI,AI,Chaifetz Arena,St. Louis,MO,,,0,
17474,2025,10,B,CONF,,SMC,PAC,,1,0,0,0,0,0,0,0,believer,AI,University Credit Union Pavilion,Moraga,CA,,,0,
17475,2025,10,B,CONF,,SOCA,TAMU,,1,0,0,0,0,0,0,0,AI,AI,Colonial Life Arena,Columbia,SC,,,0,
17476,2025,10,B,CONF,,SSU,IDHO,,1,0,0,0,0,0,0,0,AI,AI,Hornets Nest,Sacramento,CA,,,0,
17477,2025,10,B,CONF,,STBK,UNCW,,1,0,0,0,0,0,0,0,AI,AI,Island Federal Credit Union Arena,Stony Brook,NY,,,0,
17478,2025,10,B,CONF,,STMN,SDST,,1,0,0,0,0,0,0,0,AI,Minnow,Schoenecker Arena,Saint Paul,MN,,,0,
17479,2025,10,B,CONF,,SUU,ACU,,1,0,0,0,0,0,0,0,AI,AI,America First Event Center,Cedar City,UT,,,0,
17480,2025,10,B,CONF,,TAR,UOG,,1,0,0,0,0,0,0,0,AI,AI,Wisdom Gymnasium,Stephenville,TX,,,0,
17481,2025,10,B,CONF,,TEMP,USF,,1,0,0,0,0,0,0,0,SandyToez,AI,Liacouras Center[a],Philadelphia,PA,,,0,
17482,2025,10,B,CONF,,TXST,APST,,1,0,0,0,0,0,0,0,AI,AI,Strahan Arena,San Marcos,TX,,,0,
17483,2025,10,B,CONF,,UAPB,TXSO,,1,0,0,0,0,0,0,0,AI,AI,K. L. Johnson Complex,Pine Bluff,AR,,,0,
17484,2025,10,B,CONF,,UCD,CSUF,,1,0,0,0,0,0,0,0,AI,AI,The Pavilion at ARC,Davis,CA,,,0,
17485,2025,10,B,CONF,,UCLA,NW,,1,0,0,0,0,0,0,0,jmjacobs,AI,Pauley Pavilion,Los Angeles,CA,,,0,
17486,2025,10,B,CONF,,UCR,UCSB,,1,0,0,0,0,0,0,0,AI,AI,Student Recreation Center Arena,Riverside,CA,,,0,
17487,2025,10,B,CONF,,UCSD,UCI,,1,0,0,0,0,0,0,0,AI,subsequent,RIMAC Arena,San Diego,CA,,,0,
17488,2025,10,B,CONF,,UGA,AUB,,1,0,0,0,0,0,0,0,Sarge,AI,Stegeman Coliseum,Athens,GA,,,0,
17489,2025,10,B,CONF,,UIW,AMCC,,1,0,0,0,0,0,0,0,AI,AI,McDermott Center,San Antonio,TX,,,0,
17490,2025,10,B,CONF,,UKEN,BAMA,,1,0,0,0,0,0,0,0,Ezaco,thatfunk,Rupp Arena,Lexington,KY,,,0,
17491,2025,10,B,CONF,,ULL,TROY,,1,0,0,0,0,0,0,0,AI,AI,Cajundome,Lafayette,LA,,,0,
17492,2025,10,B,CONF,,ULM,USA,,1,0,0,0,0,0,0,0,AI,AI,Fant–Ewing Coliseum,Monroe,LA,,,0,
17493,2025,10,B,CONF,,UMD,MIST,,1,0,0,0,0,0,0,0,AI,AI,Xfinity Center,College Park,MD,,,0,
17494,2025,10,B,CONF,,UMES,HOW,,1,0,0,0,0,0,0,0,AI,AI,Hytche Athletic Center,Princess Anne,MD,,,0,
17495,2025,10,B,CONF,,UML,UNH,,1,0,0,0,0,0,0,0,AI,AI,Tsongas Center,Lowell,MA,,,0,
17496,2025,10,B,CONF,,UNA,UNF,,1,0,0,0,0,0,0,0,AI,AI,Flowers Hall,Florence,AL,,,0,
17497,2025,10,B,CONF,,UNCA,UPST,,1,0,0,0,0,0,0,0,AI,AI,Kimmel Arena,Asheville,NC,,,0,
17498,2025,10,B,CONF,,UNCO,PRST,,1,0,0,0,0,0,0,0,AI,AI,Bank of CO Arena,Greeley,CO,,,0,
17499,2025,10,B,CONF,,UNLV,NEV,,1,0,0,0,0,0,0,0,AI,AI,Thomas & Mack Center,Las Vegas[n 6],NV,,,0,
17500,2025,10,B,CONF,,UNM,SDSU,,1,0,0,0,0,0,0,0,AI,AI,The Pit,Albuquerque,NM,,,0,
17501,2025,10,B,CONF,,UNO,NWST,,1,0,0,0,0,0,0,0,AI,AI,Lakefront Arena,New Orleans,LA,,,0,
17502,2025,10,B,CONF,,UNOM,KCU,,1,0,0,0,0,0,0,0,AI,AI,Baxter Arena,Omaha,NE,,,0,
17503,2025,10,B,CONF,,UNT,WICH,,1,0,0,0,0,0,0,0,AI,AI,UNT Coliseum,Denton,TX,,,0,
17504,2025,10,B,CONF,,USAF,FRES,,1,0,0,0,0,0,0,0,AI,AI,Cadet Field House,CO Springs,CO,,,0,
17505,2025,10,B,CONF,,USM,MRSH,,1,0,0,0,0,0,0,0,AI,AI,Reed Green Coliseum,Hattiesburg,MS,,,0,
17506,2025,10,B,CONF,,UTA,UTU,,1,0,0,0,0,0,0,0,AI,AI,College Park Center,Arlington,TX,,,0,
17507,2025,10,B,CONF,,UTAH,BAYL,,1,0,0,0,0,0,0,0,SageBow,Vivid,Jon M. Huntsman Center,Salt Lake City,UT,,,0,
17508,2025,10,B,CONF,,UTC,WOF,,1,0,0,0,0,0,0,0,AI,AI,McKenzie Arena,Chattanooga,TN,,,0,
17509,2025,10,B,CONF,,UTM,LIN,,1,0,0,0,0,0,0,0,AI,AI,Kathleen and Tom Elam Center,Martin,TN,,,0,
17510,2025,10,B,CONF,,UV,BING,,1,0,0,0,0,0,0,0,iToxickiddy,AI,Patrick Gym,Burlington,VT,,,0,
17511,2025,10,B,CONF,,UWG,QUOC,,1,0,0,0,0,0,0,0,AI,AI,The Coliseum,Carrollton,GA,,,0,
17512,2025,10,B,CONF,,UWGB,YSU,,1,0,0,0,0,0,0,0,AI,AI,Resch Center,Green Bay,WI,,,0,
17513,2025,10,B,CONF,,VCU,JOES,,1,0,0,0,0,0,0,0,AI,AI,Siegel Center,VA,VA,,,0,
17514,2025,10,B,CONF,,VT,SMU,,1,0,0,0,0,0,0,0,AI,jw1952tx,Cassell Coliseum,Blacksburg,VA,,,0,
17515,2025,10,B,CONF,,WCU,VMI,,1,0,0,0,0,0,0,0,AI,AI,Ramsey Center,Cullowhee,NC,,,0,
17516,2025,10,B,CONF,,WEB,NAU,,1,0,0,0,0,0,0,0,AI,AI,Dee Events Center,Ogden,UT,,,0,
17517,2025,10,B,CONF,,WEBB,RAD,,1,0,0,0,0,0,0,0,AI,AI,Paul Porter Arena,Boiling Springs,NC,,,0,
17518,2025,10,B,CONF,,WIN,HP,,1,0,0,0,0,0,0,0,AI,AI,Winthrop Coliseum,Rock Hill,SC,,,0,
17519,2025,10,B,CONF,,WMU,BALL,,1,0,0,0,0,0,0,0,Jieret,AI,University Arena,Kalamazoo,MI,,,0,
17520,2025,10,B,CONF,,WRST,OAK,,1,0,0,0,0,0,0,0,AI,AI,Nutter Center,Fairborn,OH,,,0,
17521,2025,10,B,CONF,,WYOM,SJSU,,1,0,0,0,0,0,0,0,AI,AI,Arena-Auditorium,Laramie,WY,,,0,
17522,2025,10,B,CONF,,XAV,DPU,,1,0,0,0,0,0,0,0,AI,AI,Cintas Center,Cincinnati,OH,,,0,
17523,2025,10,B,CONF,,ZONA,TTU,,1,0,0,0,0,0,0,0,AI,AI,McKale Center,Tucson,AZ,,,0,
17524,2025,11,A,OOC,,DETM,OHIO,,0,0,0,0,0,0,0,0,AI,AI,Calihan Hall,Detroit,MI,,,0,
17525,2025,11,A,OOC,,DPU,FAU,,0,0,0,0,0,0,0,0,AI,AI,Wintrust Arena[c],Chicago,IL,,,0,
17526,2025,11,A,OOC,,DRKE,RID,,0,0,0,0,0,0,0,0,AI,AI,Knapp Center,Des Moines,IA,,,0,
17527,2025,11,A,OOC,,DU,TAR,,0,0,0,0,0,0,0,0,AI,AI,Magness Arena,Denver,CO,,,0,
17528,2025,11,A,OOC,,LIN,COFC,,0,0,0,0,0,0,0,0,AI,AI,Robert F. Hyland Performance Arena,St. Charles,MO,,,0,
17529,2025,11,A,OOC,,WEBB,UV,,0,0,0,0,0,0,0,0,AI,iToxickiddy,Paul Porter Arena,Boiling Springs,NC,,,0,
17530,2025,11,A,CONF,,ACU,UVU,,1,0,0,0,0,0,0,0,AI,AI,Moody Coliseum,Abilene,TX,,,0,
17531,2025,11,A,CONF,,ARK,MSST,,1,0,0,0,0,0,0,0,kwheeler,AI,Bud Walton Arena,Fayetteville,AR,,,0,
17532,2025,11,A,CONF,,ARST,ODU,,1,0,0,0,0,0,0,0,AI,AI,First National Bank Arena,Jonesboro,AR,,,0,
17533,2025,11,A,CONF,,AUB,SOCA,,1,0,0,0,0,0,0,0,AI,AI,Neville Arena,Auburn,AL,,,0,
17534,2025,11,A,CONF,,BALL,EMU,,1,0,0,0,0,0,0,0,AI,AI,Worthen Arena,Muncie,IN,,,0,
17535,2025,11,A,CONF,,BAMA,UGA,,1,0,0,0,0,0,0,0,thatfunk,Sarge,Coleman Coliseum,Tuscaloosa,AL,,,0,
17536,2025,11,A,CONF,,BAYL,ZONA,,1,0,0,0,0,0,0,0,Vivid,AI,Ferrell Center,Waco,TX,,,0,
17537,2025,11,A,CONF,,BC,CLEM,,1,0,0,0,0,0,0,0,AI,AI,Conte Forum,Chestnut Hill,MA,,,0,
17538,2025,11,A,CONF,,BCU,MSVU,,1,0,0,0,0,0,0,0,AI,AI,Moore Gymnasium,Daytona Beach,FL,,,0,
17539,2025,11,A,CONF,,BELL,QUOC,,1,0,0,0,0,0,0,0,AI,AI,Freedom Hall,Louisville,KY,,,0,
17540,2025,11,A,CONF,,BING,NJIT,,1,0,0,0,0,0,0,0,AI,AI,Binghamton University Events Center,Vestal,NY,,,0,
17541,2025,11,A,CONF,,BRAD,INST,,1,0,0,0,0,0,0,0,AI,AI,Carver Arena,Peoria,IL,,,0,
17542,2025,11,A,CONF,,BU,LEH,,1,0,0,0,0,0,0,0,AI,AI,Case Gym,Boston,MA,,,0,
17543,2025,11,A,CONF,,BUCK,LAF,,1,0,0,0,0,0,0,0,AI,AI,Sojka Pavilion,Lewisburg,PA,,,0,
17544,2025,11,A,CONF,,BUFF,KENT,,1,0,0,0,0,0,0,0,AI,AI,Alumni Arena,Buffalo,NY,,,0,
17545,2025,11,A,CONF,,BUT,XAV,,1,0,0,0,0,0,0,0,AI,AI,Hinkle Fieldhouse,INpolis,IN,,,0,
17546,2025,11,A,CONF,,CHST,HART,,1,0,0,0,0,0,0,0,AI,AI,Emil and Patricia Jones Convocation Center,Chicago,IL,,,0,
17547,2025,11,A,CONF,,CINC,KSST,,1,0,0,0,0,0,0,0,AI,AI,Fifth Third Arena,Cincinnati,OH,,,0,
17548,2025,11,A,CONF,,CIT,ETSU,,1,0,0,0,0,0,0,0,AI,AI,McAlister Field House,Charleston,SC,,,0,
17549,2025,11,A,CONF,,CLEV,PFW,,1,0,0,0,0,0,0,0,AI,AI,Wolstein Center,Cleveland,OH,,,0,
17550,2025,11,A,CONF,,CMU,BGSU,,1,0,0,0,0,0,0,0,AI,PoopyRhinoPickle,McGuirk Arena,Mount Pleasant,MI,,,0,
17551,2025,11,A,CONF,,COLG,HC,,1,0,0,0,0,0,0,0,Coach123,AI,Cotterell Court,Hamilton,NY,,,0,
17552,2025,11,A,CONF,,COLU,DART,,1,0,0,0,0,0,0,0,AI,AI,Levien Gymnasium,NY,NY,,,0,
17553,2025,11,A,CONF,,CONN,SJU,,1,0,0,0,0,0,0,0,CoachCartier,SyndaKyt,Harry A. Gampel Pavilion[e],Storrs[n 5],CT,,,0,
17554,2025,11,A,CONF,,COPP,NCCU,,1,0,0,0,0,0,0,0,AI,AI,Physical Education Complex,Baltimore,MD,,,0,
17555,2025,11,A,CONF,,COR,PRIN,,1,0,0,0,0,0,0,0,AI,AI,Newman Arena,Ithaca,NY,,,0,
17556,2025,11,A,CONF,,CSU,WYOM,,1,0,0,0,0,0,0,0,AI,AI,Moby Arena,Fort Collins,CO,,,0,
17557,2025,11,A,CONF,,CSUB,UCSD,,1,0,0,0,0,0,0,0,AI,AI,Icardo Center,Bakersfield,CA,,,0,
17558,2025,11,A,CONF,,CSUF,CHAM,,1,0,0,0,0,0,0,0,AI,AI,Titan Gym,Fullerton,CA,,,0,
17559,2025,11,A,CONF,,CSUN,CP,,1,0,0,0,0,0,0,0,AI,AI,Premier America Credit Union Arena,Northridge,CA,,,0,
17560,2025,11,A,CONF,,CUSE,DUKE,,1,0,0,0,0,0,0,0,AI,AI,JMA Wireless Dome,Syracuse,NY,,,0,
17561,2025,11,A,CONF,,DEL,LT,,1,0,0,0,0,0,0,0,AI,AI,Bob Carpenter Center,Newark,DE,,,0,
17562,2025,11,A,CONF,,DSU,UMES,,1,0,0,0,0,0,0,0,AI,AI,Memorial Hall,Dover,DE,,,0,
17563,2025,11,A,CONF,,ECU,RICE,,1,0,0,0,0,0,0,0,ObliviousLAX,AI,Williams Arena at Minges Coliseum,Greenville,NC,,,0,
17564,2025,11,A,CONF,,ETAM,UIW,,1,0,0,0,0,0,0,0,AI,AI,East TX A&M,Commerce,TX,,,0,
17565,2025,11,A,CONF,,EVAN,BEL,,1,0,0,0,0,0,0,0,AI,AI,Ford Center,Evansville,IN,,,0,
17566,2025,11,A,CONF,,EWU,UNCO,,1,0,0,0,0,0,0,0,David VanHousen,AI,Reese Court,Cheney,WA,,,0,
17567,2025,11,A,CONF,,FAMU,ALCN,,1,0,0,0,0,0,0,0,AI,AI,Al Lawson Center,Tallahassee,FL,,,0,
17568,2025,11,A,CONF,,FGCU,UWG,,1,0,0,0,0,0,0,0,AI,AI,Alico Arena,Fort Myers,FL,,,0,
17569,2025,11,A,CONF,,FOR,DAY,,1,0,0,0,0,0,0,0,AI,AI,Rose Hill Gymnasium,NY,NY,,,0,
17570,2025,11,A,CONF,,FRES,BOIS,,1,0,0,0,0,0,0,0,AI,AI,Save Mart Center,Fresno,CA,,,0,
17571,2025,11,A,CONF,,GAST,USM,,1,0,0,0,0,0,0,0,AI,AI,GA State Convocation Center,Atlanta,GA,,,0,
17572,2025,11,A,CONF,,GCU,UNM,,1,0,0,0,0,0,0,0,AI,AI,GCU Arena,Phoenix,AZ,,,0,
17573,2025,11,A,CONF,,GEOT,CREI,,1,0,0,0,0,0,0,0,AI,AI,Capital One Arena,"WA, DC",DC,,,0,
17574,2025,11,A,CONF,,GMU,VCU,,1,0,0,0,0,0,0,0,AI,AI,EagleBank Arena,Fairfax,VA,,,0,
17575,2025,11,A,CONF,,GRAM,PV,,1,0,0,0,0,0,0,0,AI,AI,Fredrick C. Hobdy Assembly Center,Grambling,LA,,,0,
17576,2025,11,A,CONF,,GT,FSU,,1,0,0,0,0,0,0,0,AI,AI,Hank McCamish Pavilion,Atlanta,GA,,,0,
17577,2025,11,A,CONF,,GW,DAV,,1,0,0,0,0,0,0,0,AI,AI,Charles E. Smith Center,WA,DC,,,0,
17578,2025,11,A,CONF,,HAMP,DREX,,1,0,0,0,0,0,0,0,AI,AI,Hampton Convocation Center,Hampton,VA,,,0,
17579,2025,11,A,CONF,,HARV,BRWN,,1,0,0,0,0,0,0,0,AI,AI,Lavietes Pavilion,Cambridge,MA,,,0,
17580,2025,11,A,CONF,,HOF,NE,,1,0,0,0,0,0,0,0,AI,AI,Mack Sports Complex,Hempstead,NY,,,0,
17581,2025,11,A,CONF,,HOW,NORF,,1,0,0,0,0,0,0,0,AI,AI,Burr Gymnasium,WA,DC,,,0,
17582,2025,11,A,CONF,,HP,CHSO,,1,0,0,0,0,0,0,0,AI,AI,Nido & Mariana Qubein Arena and Conference Center,High Point,NC,,,0,
17583,2025,11,A,CONF,,IDHO,PRST,,1,0,0,0,0,0,0,0,AI,AI,ID Central Credit Union Arena,Moscow,ID,,,0,
17584,2025,11,A,CONF,,IONA,NIA,,1,0,0,0,0,0,0,0,AI,AI,Hynes Athletic Center,New Rochelle,NY,,,0,
17585,2025,11,A,CONF,,IOWA,IND,,1,0,0,0,0,0,0,0,AI,Piercewise1,Carver–Hawkeye Arena,IA City,IA,,,0,
17586,2025,11,A,CONF,,JMU,TXST,,1,0,0,0,0,0,0,0,AI,AI,Atlantic Union Bank Center,Harrisonburg,VA,,,0,
17587,2025,11,A,CONF,,JOES,RICH,,1,0,0,0,0,0,0,0,AI,AI,Hagan Arena,Philadelphia,PA,,,0,
17588,2025,11,A,CONF,,JST,FIU,,1,0,0,0,0,0,0,0,AI,AI,Pete Mathews Coliseum,Jacksonville,AL,,,0,
17589,2025,11,A,CONF,,JU,APSU,,1,0,0,0,0,0,0,0,Ricky Campbell,AI,Swisher Gymnasium,Jacksonville,FL,,,0,
17590,2025,11,A,CONF,,JXST,AAMU,,1,0,0,0,0,0,0,0,AI,AI,Williams Assembly Center,Jackson,MS,,,0,
17591,2025,11,A,CONF,,KCU,STMN,,1,0,0,0,0,0,0,0,AI,AI,Swinney Recreation Center,KS City,MO,,,0,
17592,2025,11,A,CONF,,LAM,HCU,,1,0,0,0,0,0,0,0,AI,AI,Montagne Center,Beaumont,TX,,,0,
17593,2025,11,A,CONF,,LAS,DUQ,,1,0,0,0,0,0,0,0,AI,AI,Tom Gola Arena,Philadelphia,PA,,,0,
17594,2025,11,A,CONF,,LBSU,UCR,,1,0,0,0,0,0,0,0,AI,AI,Walter Pyramid,Long Beach,CA,,,0,
17595,2025,11,A,CONF,,LEM,FDU,,1,0,0,0,0,0,0,0,AI,AI,Ted Grant Court,DeWitt,NY,,,0,
17596,2025,11,A,CONF,,L-MD,AMER,,1,0,0,0,0,0,0,0,AI,AI,Reitz Arena,Baltimore,MD,,,0,
17597,2025,11,A,CONF,,LMU,GONZ,,1,0,0,0,0,0,0,0,AI,Curby4,Gersten Pavilion,Los Angeles,CA,,,0,
17598,2025,11,A,CONF,,LONG,WIN,,1,0,0,0,0,0,0,0,AI,AI,Willett Hall,Farmville,VA,,,0,
17599,2025,11,A,CONF,,LOU,SMU,,1,0,0,0,0,0,0,0,kmatt,jw1952tx,KFC Yum! Center,Louisville,KY,,,0,
17600,2025,11,A,CONF,,LU,MOST,,1,0,0,0,0,0,0,0,AI,AI,Liberty Arena,Lynchburg,VA,,,0,
17601,2025,11,A,CONF,,LUC,SBON,,1,0,0,0,0,0,0,0,TheRealJT,AI,Joseph J. Gentile Arena,Chicago,IL,,,0,
17602,2025,11,A,CONF,,MAN,QUIN,,1,0,0,0,0,0,0,0,AI,AI,Draddy Gymnasium,Riverdale,NY,,,0,
17603,2025,11,A,CONF,,MASS,NIU,,1,0,0,0,0,0,0,0,AI,AI,Mullins Center,Amherst,MA,,,0,
17604,2025,11,A,CONF,,ME,ALB,,1,0,0,0,0,0,0,0,AI,AI,Cross Insurance Center,Orono,ME,,,0,
17605,2025,11,A,CONF,,MEMP,TLNE,,1,0,0,0,0,0,0,0,AI,kgreene829,FedExForum,Memphis,TN,,,0,
17606,2025,11,A,CONF,,MER,WCU,,1,0,0,0,0,0,0,0,AI,AI,Hawkins Arena,Macon,GA,,,0,
17607,2025,11,A,CONF,,MIAF,VT,,1,0,0,0,0,0,0,0,AI,AI,Watsco Center,Coral Gables,FL,,,0,
17608,2025,11,A,CONF,,MIAO,AKRN,,1,0,0,0,0,0,0,0,AI,AI,Millett Hall,Oxford,OH,,,0,
17609,2025,11,A,CONF,,MILW,WRST,,1,0,0,0,0,0,0,0,AI,AI,UW–Milwaukee Panther Arena,Milwaukee,WI,,,0,
17610,2025,11,A,CONF,,MIST,MINN,,1,0,0,0,0,0,0,0,AI,AI,Breslin Student Events Center,East Lansing,MI,,,0,
17611,2025,11,A,CONF,,MONT,WEB,,1,0,0,0,0,0,0,0,AI,AI,Dahlberg Arena,Missoula,MT,,,0,
17612,2025,11,A,CONF,,MORE,TNTC,,1,0,0,0,0,0,0,0,AI,AI,Ellis Johnson Arena,Morehead,KY,,,0,
17613,2025,11,A,CONF,,MRSH,APST,,1,0,0,0,0,0,0,0,AI,AI,Cam Henderson Center,Huntington,WV,,,0,
17614,2025,11,A,CONF,,MRST,CAN,,1,0,0,0,0,0,0,0,AI,AI,McCann Arena,Poughkeepsie,NY,,,0,
17615,2025,11,A,CONF,,MSM,SIE,,1,0,0,0,0,0,0,0,AI,AI,Knott Arena,Emmitsburg,MD,,,0,
17616,2025,11,A,CONF,,MTST,IDST,,1,0,0,0,0,0,0,0,AI,AI,Brick Breeden Fieldhouse,Bozeman,MT,,,0,
17617,2025,11,A,CONF,,NAU,SSU,,1,0,0,0,0,0,0,0,AI,AI,Walkup Skydome,Flagstaff,AZ,,,0,
17618,2025,11,A,CONF,,NAVY,ARMY,,1,0,0,0,0,0,0,0,AI,AI,Alumni Hall,Annapolis,MD,,,0,
17619,2025,11,A,CONF,,NCAT,CAMP,,1,0,0,0,0,0,0,0,AI,AI,Corbett Sports Center,Greensboro,NC,,,0,
17620,2025,11,A,CONF,,NEV,UTST,,1,0,0,0,0,0,0,0,AI,Ewade,Lawlor Events Center,Reno,NV,,,0,
17621,2025,11,A,CONF,,NICH,MCN,,1,0,0,0,0,0,0,0,AI,AI,Stopher Gymnasium,Thibodaux,LA,,,0,
17622,2025,11,A,CONF,,NKU,IUPU,,1,0,0,0,0,0,0,0,AI,AI,Truist Arena,Highland Heights,KY,,,0,
17623,2025,11,A,CONF,,NMSU,MTSU,,1,0,0,0,0,0,0,0,AI,AI,Pan American Center,Las Cruces,NM,,,0,
17624,2025,11,A,CONF,,NW,OREG,,1,0,0,0,0,0,0,0,AI,AI,Welsh–Ryan Arena,Evanston,IL,,,0,
17625,2025,11,A,CONF,,NWST,SELA,,1,0,0,0,0,0,0,0,AI,AI,Prather Coliseum,Natchitotches,LA,,,0,
17626,2025,11,A,CONF,,OAK,YSU,,1,0,0,0,0,0,0,0,AI,AI,Athletics Center O'rena,Rochester,MI,,,0,
17627,2025,11,A,CONF,,OHST,UMD,,1,0,0,0,0,0,0,0,AI,AI,Value City Arena,Columbus,OH,,,0,
17628,2025,11,A,CONF,,OKLA,LSU,,1,0,0,0,0,0,0,0,AI,AI,Lloyd Noble Center,Norman,OK,,,0,
17629,2025,11,A,CONF,,OKST,UTAH,,1,0,0,0,0,0,0,0,AI,SageBow,Gallagher-Iba Arena,Stillwater,OK,,,0,
17630,2025,11,A,CONF,,PAC,SF,,1,0,0,0,0,0,0,0,AI,AI,Alex G. Spanos Center,Stockton,CA,,,0,
17631,2025,11,A,CONF,,PEPP,SMC,,1,0,0,0,0,0,0,0,AI,believer,Firestone Fieldhouse,Malibu,CA,,,0,
17632,2025,11,A,CONF,,PRE,UPST,,1,0,0,0,0,0,0,0,AI,AI,Templeton Physical Education Center,Clinton,SC,,,0,
17633,2025,11,A,CONF,,PROV,HALL,,1,0,0,0,0,0,0,0,AI,AI,Amica Mutual Pavilion,Providence,RI,,,0,
17634,2025,11,A,CONF,,PURD,WISC,,1,0,0,0,0,0,0,0,MasonAsher,AI,Mackey Arena,West Lafayette,IN,,,0,
17635,2025,11,A,CONF,,RAD,UNCA,,1,0,0,0,0,0,0,0,AI,AI,Dedmon Center,Radford,VA,,,0,
17636,2025,11,A,CONF,,RGV,AMCC,,1,0,0,0,0,0,0,0,AI,AI,UTRGV Fieldhouse,Edinburg,TX,,,0,
17637,2025,11,A,CONF,,RMU,UWGB,,1,0,0,0,0,0,0,0,AI,AI,UPMC Events Center,Moon Township,PA,,,0,
17638,2025,11,A,CONF,,RUTG,ILLI,,1,0,0,0,0,0,0,0,AI,nemolee.exe,Jersey Mike's Arena,Piscataway,NJ,,,0,
17639,2025,11,A,CONF,,SAM,FUR,,1,0,0,0,0,0,0,0,AI,AI,Pete Hanna Center,Homewood,AL,,,0,
17640,2025,11,A,CONF,,SAMO,UTA,,1,0,0,0,0,0,0,0,AI,AI,Dole Center,Pago Pago,AS,,,0,
17641,2025,11,A,CONF,,SCST,MORG,,1,0,0,0,0,0,0,0,AI,AI,SHM Memorial Center,Orangeburg,SC,,,0,
17642,2025,11,A,CONF,,SCU,PORT,,1,0,0,0,0,0,0,0,AI,AI,Leavey Center,Santa Clara,CA,,,0,
17643,2025,11,A,CONF,,SDAK,ORU,,1,0,0,0,0,0,0,0,AI,AI,Sanford Coyote Sports Center,Vermillion,SD,,,0,
17644,2025,11,A,CONF,,SDST,NDSU,,1,0,0,0,0,0,0,0,Minnow,AI,Frost Arena,Brookings,SD,,,0,
17645,2025,11,A,CONF,,SDSU,USAF,,1,0,0,0,0,0,0,0,AI,AI,Viejas Arena,San Diego,CA,,,0,
17646,2025,11,A,CONF,,SFA,UNO,,1,0,0,0,0,0,0,0,AI,AI,William R. Johnson Coliseum,Nacogdoches,TX,,,0,
17647,2025,11,A,CONF,,SFPA,MRCY,,1,0,0,0,0,0,0,0,AI,AI,DeGol Arena,Loretto,PA,,,0,
17648,2025,11,A,CONF,,SHU,MRMK,,1,0,0,0,0,0,0,0,AI,AI,William H. Pitt Center,Fairfield,CT,,,0,
17649,2025,11,A,CONF,,SIU,UNI,,1,0,0,0,0,0,0,0,AI,AI,Banterra Center,Carbondale,IL,,,0,
17650,2025,11,A,CONF,,SIUE,SEMO,,1,0,0,0,0,0,0,0,AI,AI,Vadalabene Center,Edwardsville,IL,,,0,
17651,2025,11,A,CONF,,SJSU,UNLV,,1,0,0,0,0,0,0,0,AI,AI,Provident Credit Union Event Center,San Jose,CA,,,0,
17652,2025,11,A,CONF,,SOU,UAPB,,1,0,0,0,0,0,0,0,AI,AI,F. G. Clark Center,Baton Rouge,LA,,,0,
17653,2025,11,A,CONF,,SPU,FAIR,,1,0,0,0,0,0,0,0,AI,AI,Yanitelli Center,Jersey City,NJ,,,0,
17654,2025,11,A,CONF,,STAN,NCST,,1,0,0,0,0,0,0,0,AI,AI,Maples Pavilion,Stanford,CA,,,0,
17655,2025,11,A,CONF,,STET,EKU,,1,0,0,0,0,0,0,0,AI,AI,Edmunds Center,DeLand,FL,,,0,
17656,2025,11,A,CONF,,STO,CCSU,,1,0,0,0,0,0,0,0,AI,AI,Merkert Gymnasium,Easton,MA,,,0,
17657,2025,11,A,CONF,,TAMU,MIZZ,,1,0,0,0,0,0,0,0,AI,AI,Reed Arena,College Station,TX,,,0,
17658,2025,11,A,CONF,,TCU,AZST,,1,0,0,0,0,0,0,0,AI,AI,Schollmaier Arena,Fort Worth,TX,,,0,
17659,2025,11,A,CONF,,TENN,FLA,,1,0,0,0,0,0,0,0,tsweezy,AI,Thompson–Boling Arena,Knoxville,TN,,,0,
